"Date","STOXX50_Close"
2008-05-29,3752.23999023438
2008-05-30,3777.85009765625
2008-06-02,3720.5
2008-06-03,3737.34008789062
2008-06-04,3699.05004882812
2008-06-05,3682.830078125
2008-06-06,3596.69995117188
2008-06-09,3597.34008789062
2008-06-10,3574.69995117188
2008-06-11,3509.38989257812
2008-06-12,3542.59008789062
2008-06-13,3562.669921875
2008-06-16,3532.830078125
2008-06-17,3555.580078125
2008-06-18,3507.96997070312
2008-06-19,3486.7099609375
2008-06-20,3426.580078125
2008-06-23,3427.330078125
2008-06-24,3404.52001953125
2008-06-25,3460.39990234375
2008-06-26,3366.35009765625
2008-06-27,3340.27001953125
2008-06-30,3352.81005859375
2008-07-01,3292.86010742188
2008-07-02,3288.52001953125
2008-07-03,3330.89990234375
2008-07-04,NA
2008-07-07,3332.65991210938
2008-07-08,3287.60009765625
2008-07-09,3342.47998046875
2008-07-10,3283.01000976562
2008-07-11,3197.78002929688
2008-07-14,3216.23999023438
2008-07-15,3142.72998046875
2008-07-16,3174.76000976562
2008-07-17,3256.09008789062
2008-07-18,3321.53002929688
2008-07-21,3333.919921875
2008-07-22,3326.23999023438
2008-07-23,3387.5
2008-07-24,3354.580078125
2008-07-25,3351.1298828125
2008-07-28,3313.40991210938
2008-07-29,3324.86010742188
2008-07-30,3367.330078125
2008-07-31,3367.82006835938
2008-08-04,3289.26000976562
2008-08-05,3380.09008789062
2008-08-06,3409.02001953125
2008-08-07,3397.25
2008-08-08,3408.47998046875
2008-08-11,3445.65991210938
2008-08-12,3436.85009765625
2008-08-13,3354.75
2008-08-14,3356.84008789062
2008-08-15,3367.6201171875
2008-08-18,3366.09008789062
2008-08-19,3279.75
2008-08-20,3295.28002929688
2008-08-21,3248.919921875
2008-08-22,3312.40991210938
2008-08-25,3280.40991210938
2008-08-26,3297.419921875
2008-08-27,3299.14990234375
2008-08-28,3359.419921875
2008-08-29,3365.6298828125
2008-09-01,3364.39990234375
2008-09-02,3416.4599609375
2008-09-03,3368.96997070312
2008-09-04,3274.82006835938
2008-09-05,3185.830078125
2008-09-08,3284.1201171875
2008-09-09,3261.07006835938
2008-09-10,3242.02001953125
2008-09-11,3222.10009765625
2008-09-12,3278.02001953125
2008-09-15,3151.169921875
2008-09-16,3088.42993164062
2008-09-17,3018.77001953125
2008-09-18,3000.830078125
2008-09-19,3253.52001953125
2008-09-22,3181.77001953125
2008-09-23,3139.830078125
2008-09-24,3119.830078125
2008-09-25,3207.11010742188
2008-09-26,3156.4599609375
2008-09-29,3008.18994140625
2008-09-30,3038.19995117188
2008-10-01,3067.35009765625
2008-10-02,3007.51000976562
2008-10-03,3113.82006835938
2008-10-06,2868.96997070312
2008-10-07,2879.44995117188
2008-10-08,2694.55004882812
2008-10-09,2629.0400390625
2008-10-10,2421.8701171875
2008-10-13,2688.32006835938
2008-10-14,2756.73999023438
2008-10-15,2578.06005859375
2008-10-16,2423.80004882812
2008-10-17,2532.169921875
2008-10-20,2613.67993164062
2008-10-21,2598.96997070312
2008-10-22,2457.96997070312
2008-10-23,2452.03002929688
2008-10-24,2333.28002929688
2008-10-27,NA
2008-10-28,2381.67993164062
2008-10-29,2515.23999023438
2008-10-30,2528.0400390625
2008-10-31,2591.76000976562
2008-11-03,2610.0400390625
2008-11-04,2755.1201171875
2008-11-05,2710.64990234375
2008-11-06,2542.0400390625
2008-11-07,2602.5400390625
2008-11-10,2625.84008789062
2008-11-11,2483.61010742188
2008-11-12,2400.73999023438
2008-11-13,2429.93994140625
2008-11-14,2458.31005859375
2008-11-17,2364.830078125
2008-11-18,2390.10009765625
2008-11-19,2295.36010742188
2008-11-20,2225.98999023438
2008-11-21,2165.90991210938
2008-11-24,2380.30004882812
2008-11-25,2385.89990234375
2008-11-26,2373.82006835938
2008-11-27,2427.96997070312
2008-11-28,2430.31005859375
2008-12-01,2288.38989257812
2008-12-02,2354.1298828125
2008-12-03,2369.52001953125
2008-12-04,2368.71997070312
2008-12-05,2252.09008789062
2008-12-08,2449.28002929688
2008-12-09,2480.7900390625
2008-12-10,2495.580078125
2008-12-11,2485.38989257812
2008-12-12,2418.90991210938
2008-12-15,2407.46997070312
2008-12-16,2450.36010742188
2008-12-17,2444.4599609375
2008-12-18,2452.419921875
2008-12-19,2444.13989257812
2008-12-22,2397.64990234375
2008-12-23,2382.13989257812
2008-12-24,2382.13989257812
2008-12-29,2388.30004882812
2008-12-30,2451.47998046875
2008-12-31,2451.47998046875
2009-01-05,2553.40991210938
2009-01-06,2578.42993164062
2009-01-07,2538.55004882812
2009-01-08,2516.56005859375
2009-01-09,2486.59008789062
2009-01-12,2451.8701171875
2009-01-13,2411.28002929688
2009-01-14,2298.4599609375
2009-01-15,2257.669921875
2009-01-16,2281.44995117188
2009-01-19,2252.38989257812
2009-01-20,2200.80004882812
2009-01-21,2188.42993164062
2009-01-22,2160.07006835938
2009-01-23,2147.8701171875
2009-01-26,2226.77001953125
2009-01-27,2224.6201171875
2009-01-28,2322.78002929688
2009-01-29,2269.39990234375
2009-01-30,2236.97998046875
2009-02-02,2198.73999023438
2009-02-03,2244.88989257812
2009-02-04,2297.72998046875
2009-02-05,2293.22998046875
2009-02-06,2343.65991210938
2009-02-09,2348.94995117188
2009-02-10,2268.14990234375
2009-02-11,2267.89990234375
2009-02-12,2214.94995117188
2009-02-13,2228.2900390625
2009-02-16,NA
2009-02-17,2119.97998046875
2009-02-18,2118.46997070312
2009-02-19,2114.84008789062
2009-02-20,2011.68005371094
2009-02-23,1991.63000488281
2009-02-24,1977.5
2009-02-25,1965.26000976562
2009-02-26,2021.14001464844
2009-02-27,1976.22998046875
2009-03-02,1882.7900390625
2009-03-03,1864.72998046875
2009-03-04,1943.4599609375
2009-03-05,1852.25
2009-03-06,1817.23999023438
2009-03-09,1809.97998046875
2009-03-10,1919.53002929688
2009-03-11,1932.7900390625
2009-03-12,1962.64001464844
2009-03-13,1969.52001953125
2009-03-16,2033.71997070312
2009-03-17,2012.25
2009-03-18,2019.18994140625
2009-03-19,2039.57995605469
2009-03-20,2050.9599609375
2009-03-23,2121.71997070312
2009-03-24,2127.3701171875
2009-03-25,2149.17993164062
2009-03-26,2156.96997070312
2009-03-27,2118.76000976562
2009-03-30,2010.60998535156
2009-03-31,2071.1298828125
2009-04-01,2097.57006835938
2009-04-02,2216.48999023438
2009-04-03,2198.75
2009-04-06,2179.72998046875
2009-04-07,2165.56005859375
2009-04-08,2186.7900390625
2009-04-09,2247.88989257812
2009-04-14,2278.64990234375
2009-04-15,2262.9599609375
2009-04-16,2300.51000976562
2009-04-17,2341.14990234375
2009-04-20,2249.43994140625
2009-04-21,2243.6298828125
2009-04-22,2285.68994140625
2009-04-23,2259.5400390625
2009-04-24,2319.88989257812
2009-04-27,2317.36010742188
2009-04-28,2280.52001953125
2009-04-29,2334.59008789062
2009-04-30,2375.34008789062
2009-05-04,2419.53002929688
2009-05-05,2407.55004882812
2009-05-06,2437.27001953125
2009-05-07,2406.080078125
2009-05-08,2462.38989257812
2009-05-11,2433.59008789062
2009-05-12,2424.34008789062
2009-05-13,2357.30004882812
2009-05-14,2353.53002929688
2009-05-15,2364.10009765625
2009-05-18,2422.73999023438
2009-05-19,2459.59008789062
2009-05-20,2487.169921875
2009-05-22,2433.52001953125
2009-05-25,2440.22998046875
2009-05-26,2468.44995117188
2009-05-27,2479.47998046875
2009-05-28,2453.14990234375
2009-05-29,2451.23999023438
2009-06-02,2534.169921875
2009-06-03,2483.38989257812
2009-06-04,2487.080078125
2009-06-05,2503.169921875
2009-06-08,2468.3701171875
2009-06-09,2479.3798828125
2009-06-10,2500.93994140625
2009-06-11,2522.330078125
2009-06-12,2509.21997070312
2009-06-15,2431.39990234375
2009-06-16,2425.96997070312
2009-06-17,2383.7099609375
2009-06-18,2414.43994140625
2009-06-19,2434.77001953125
2009-06-22,2359.28002929688
2009-06-23,2353.47998046875
2009-06-24,2418.4599609375
2009-06-25,2402.32006835938
2009-06-26,2389.90991210938
2009-06-29,2437.71997070312
2009-06-30,2401.68994140625
2009-07-01,2449.72998046875
2009-07-02,2369.64990234375
2009-07-03,2376.47998046875
2009-07-06,2343.8798828125
2009-07-07,2320.89990234375
2009-07-08,2291.330078125
2009-07-09,2313.8701171875
2009-07-10,2281.46997070312
2009-07-13,2345.21997070312
2009-07-14,2370.7099609375
2009-07-15,2451.02001953125
2009-07-16,2458.96997070312
2009-07-17,2469.19995117188
2009-07-20,2500.68994140625
2009-07-21,2519.98999023438
2009-07-22,2528.85009765625
2009-07-23,2585.7900390625
2009-07-24,2582.76000976562
2009-07-27,2601.40991210938
2009-07-28,2573.080078125
2009-07-29,2600.31005859375
2009-07-30,2654.73999023438
2009-07-31,2638.1298828125
2009-08-03,2674.07006835938
2009-08-04,2670.9599609375
2009-08-05,2643.1298828125
2009-08-06,2662.01000976562
2009-08-07,2706.21997070312
2009-08-10,2693.61010742188
2009-08-11,2650.93994140625
2009-08-12,2688.2099609375
2009-08-13,2705.73999023438
2009-08-14,2669.40991210938
2009-08-17,2603.7900390625
2009-08-18,2630.60009765625
2009-08-19,2622.8798828125
2009-08-20,2663.669921875
2009-08-21,2745.6201171875
2009-08-24,2778.34008789062
2009-08-25,2801.13989257812
2009-08-26,2788.89990234375
2009-08-27,2777.6201171875
2009-08-28,2803.64990234375
2009-08-31,2770.11010742188
2009-09-01,2715.73999023438
2009-09-02,2703.76000976562
2009-09-03,2699.21997070312
2009-09-04,2743.34008789062
2009-09-07,NA
2009-09-08,2786.25
2009-09-09,2820.580078125
2009-09-10,2817.5
2009-09-11,2831.3701171875
2009-09-14,2829.25
2009-09-15,2843
2009-09-16,2882.28002929688
2009-09-17,2895.44995117188
2009-09-18,2887.23999023438
2009-09-21,2872.51000976562
2009-09-22,2881.60009765625
2009-09-23,2887.23999023438
2009-09-24,2838.21997070312
2009-09-25,2831.94995117188
2009-09-28,2899.1201171875
2009-09-29,2892.43994140625
2009-09-30,2872.6298828125
2009-10-01,2810.4599609375
2009-10-02,2760.60009765625
2009-10-05,2790.78002929688
2009-10-06,2865.69995117188
2009-10-07,2852.169921875
2009-10-08,2887.61010742188
2009-10-09,2882.17993164062
2009-10-12,2914.35009765625
2009-10-13,2879.06005859375
2009-10-14,2950.82006835938
2009-10-15,2939.09008789062
2009-10-16,2893.53002929688
2009-10-19,2947.40991210938
2009-10-20,2925.080078125
2009-10-21,2936.830078125
2009-10-22,2902.18994140625
2009-10-23,2886.080078125
2009-10-26,2834.82006835938
2009-10-27,2835.169921875
2009-10-28,2778.4599609375
2009-10-29,2824.78002929688
2009-10-30,2743.5
2009-11-02,2762.94995117188
2009-11-03,2712.30004882812
2009-11-04,2763.2900390625
2009-11-05,2793.43994140625
2009-11-06,2794.25
2009-11-09,2860.11010742188
2009-11-10,2856.43994140625
2009-11-11,2881.01000976562
2009-11-12,2876.919921875
2009-11-13,2883.0400390625
2009-11-16,2926.14990234375
2009-11-17,2906.919921875
2009-11-18,2908.53002929688
2009-11-19,2860.2900390625
2009-11-20,2833.06005859375
2009-11-23,2898.18994140625
2009-11-24,2877.580078125
2009-11-25,2896.89990234375
2009-11-26,2799.43994140625
2009-11-27,2831.13989257812
2009-11-30,2797.25
2009-12-01,2871.75
2009-12-02,2877.93994140625
2009-12-03,2876.13989257812
2009-12-04,2910.330078125
2009-12-07,2896.22998046875
2009-12-08,2849.169921875
2009-12-09,2818.10009765625
2009-12-10,2851.2900390625
2009-12-11,2862.32006835938
2009-12-14,2885
2009-12-15,2888.580078125
2009-12-16,2926.52001953125
2009-12-17,2891.65991210938
2009-12-18,2871.21997070312
2009-12-21,2926.05004882812
2009-12-22,2945.7099609375
2009-12-23,2957.47998046875
2009-12-24,2957.47998046875
2009-12-28,2982.419921875
2009-12-29,2992.080078125
2009-12-30,2966.23999023438
2009-12-31,2966.23999023438
2010-01-04,3017.80004882812
2010-01-05,3012.36010742188
2010-01-06,3009.65991210938
2010-01-07,3007.34008789062
2010-01-08,3017.85009765625
2010-01-11,3010.23999023438
2010-01-12,2976.88989257812
2010-01-13,2978.40991210938
2010-01-14,2989.7099609375
2010-01-15,2940.25
2010-01-18,2957.8701171875
2010-01-19,2984.82006835938
2010-01-20,2914.60009765625
2010-01-21,2863.25
2010-01-22,2836.80004882812
2010-01-25,2807.30004882812
2010-01-26,2827.73999023438
2010-01-27,2787.39990234375
2010-01-28,2737.330078125
2010-01-29,2776.830078125
2010-02-01,2793.2900390625
2010-02-02,2830.01000976562
2010-02-03,2804.61010742188
2010-02-04,2707.44995117188
2010-02-05,2631.63989257812
2010-02-08,2664.2900390625
2010-02-09,2668.42993164062
2010-02-10,2700.169921875
2010-02-11,2680.25
2010-02-12,2674.4599609375
2010-02-15,2683.830078125
2010-02-16,2720.77001953125
2010-02-17,2762.25
2010-02-18,2778.30004882812
2010-02-19,2793.3701171875
2010-02-22,2778.1201171875
2010-02-23,2730.57006835938
2010-02-24,2734.94995117188
2010-02-25,2684.419921875
2010-02-26,2728.46997070312
2010-03-01,2772.69995117188
2010-03-02,2796.330078125
2010-03-03,2822.59008789062
2010-03-04,2816.10009765625
2010-03-05,2877.43994140625
2010-03-08,2879.2900390625
2010-03-09,2880.7099609375
2010-03-10,2909.39990234375
2010-03-11,2895.73999023438
2010-03-12,2898.36010742188
2010-03-15,2870.55004882812
2010-03-16,2905.92993164062
2010-03-17,2931.31005859375
2010-03-18,2913.73999023438
2010-03-19,2897.94995117188
2010-03-22,2890.75
2010-03-23,2910.52001953125
2010-03-24,2903.93994140625
2010-03-25,2948.09008789062
2010-03-26,2940.93994140625
2010-03-29,2947.48999023438
2010-03-30,2939.67993164062
2010-03-31,2931.15991210938
2010-04-01,2978.5
2010-04-06,2989.48999023438
2010-04-07,2974.6201171875
2010-04-08,2942.31005859375
2010-04-09,2993.5400390625
2010-04-12,3002.22998046875
2010-04-13,2988.23999023438
2010-04-14,3008.03002929688
2010-04-15,3012.64990234375
2010-04-16,2949.64990234375
2010-04-19,2940.18994140625
2010-04-20,2983.90991210938
2010-04-21,2947.63989257812
2010-04-22,2897.59008789062
2010-04-23,2918.11010742188
2010-04-26,2947.0400390625
2010-04-27,2838.78002929688
2010-04-28,2788.5400390625
2010-04-29,2828.1201171875
2010-04-30,2816.86010742188
2010-05-03,2816.5
2010-05-04,2708.1201171875
2010-05-05,2679.30004882812
2010-05-06,2611.40991210938
2010-05-07,2500.17993164062
2010-05-10,2758.88989257812
2010-05-11,2730.47998046875
2010-05-12,2764.31005859375
2010-05-14,2633.919921875
2010-05-17,2635.34008789062
2010-05-18,2698.2099609375
2010-05-19,2619.47998046875
2010-05-20,2569.580078125
2010-05-21,2574.17993164062
2010-05-25,2488.5
2010-05-26,2530.34008789062
2010-05-27,2619.36010742188
2010-05-28,2614.06005859375
2010-05-31,2610.26000976562
2010-06-01,2606.580078125
2010-06-02,2601.97998046875
2010-06-03,2634.15991210938
2010-06-04,2553.59008789062
2010-06-07,2529.96997070312
2010-06-08,2510.84008789062
2010-06-09,2556.67993164062
2010-06-10,2608.73999023438
2010-06-11,2638.31005859375
2010-06-14,2683.4599609375
2010-06-15,2716.30004882812
2010-06-16,2718.72998046875
2010-06-17,2728.1201171875
2010-06-18,2737.02001953125
2010-06-21,2768.27001953125
2010-06-22,2745.96997070312
2010-06-23,2704.80004882812
2010-06-24,2645.32006835938
2010-06-25,2629.25
2010-06-28,2668.669921875
2010-06-29,2556.34008789062
2010-06-30,2573.32006835938
2010-07-01,2518.64990234375
2010-07-02,2522.36010742188
2010-07-05,2507.830078125
2010-07-06,2578.68994140625
2010-07-07,2634.38989257812
2010-07-08,2666.419921875
2010-07-09,2681.19995117188
2010-07-12,2686.09008789062
2010-07-13,2737.59008789062
2010-07-14,2738.9599609375
2010-07-15,2702.81005859375
2010-07-16,2645.61010742188
2010-07-19,2634.60009765625
2010-07-20,2627.28002929688
2010-07-21,2639.52001953125
2010-07-22,2714.2099609375
2010-07-23,2719.1298828125
2010-07-26,2743.1201171875
2010-07-27,2769.31005859375
2010-07-28,2766.11010742188
2010-07-29,2752.92993164062
2010-07-30,2742.13989257812
2010-08-02,2822.169921875
2010-08-03,2818.96997070312
2010-08-04,2825.080078125
2010-08-05,2819.34008789062
2010-08-06,2779.34008789062
2010-08-09,2827.27001953125
2010-08-10,2800.02001953125
2010-08-11,2724.15991210938
2010-08-12,2720.85009765625
2010-08-13,2708.72998046875
2010-08-16,2698.2900390625
2010-08-17,2737.68994140625
2010-08-18,2728.65991210938
2010-08-19,2675.02001953125
2010-08-20,2643.97998046875
2010-08-23,2660.84008789062
2010-08-24,2614.5400390625
2010-08-25,2587.39990234375
2010-08-26,2606.88989257812
2010-08-27,2630.35009765625
2010-08-30,2616.57006835938
2010-08-31,2622.94995117188
2010-09-01,2715.27001953125
2010-09-02,2715.18994140625
2010-09-03,2746.22998046875
2010-09-06,2753.60009765625
2010-09-07,2727.15991210938
2010-09-08,2752.88989257812
2010-09-09,2782.42993164062
2010-09-10,2780.39990234375
2010-09-13,2805.06005859375
2010-09-14,2806.46997070312
2010-09-15,2794.36010742188
2010-09-16,2784.61010742188
2010-09-17,2757.3701171875
2010-09-20,2802.669921875
2010-09-21,2794.55004882812
2010-09-22,2752.77001953125
2010-09-23,2738.61010742188
2010-09-24,2792.75
2010-09-27,2776.330078125
2010-09-28,2774.6201171875
2010-09-29,2752.7099609375
2010-09-30,2747.89990234375
2010-10-01,2732.90991210938
2010-10-04,2701.02001953125
2010-10-05,2758.56005859375
2010-10-06,2780
2010-10-07,2786.8798828125
2010-10-08,2785.42993164062
2010-10-11,2789.71997070312
2010-10-12,2775.75
2010-10-13,2840.55004882812
2010-10-14,2836.11010742188
2010-10-15,2841.64990234375
2010-10-18,2850.71997070312
2010-10-19,2837.330078125
2010-10-20,2851.52001953125
2010-10-21,2882.2900390625
2010-10-22,2873.73999023438
2010-10-25,2871.47998046875
2010-10-26,2856.31005859375
2010-10-27,2829.419921875
2010-10-28,2845.53002929688
2010-10-29,2844.98999023438
2010-11-01,2836.72998046875
2010-11-02,2861.01000976562
2010-11-03,2830.42993164062
2010-11-04,2884.2099609375
2010-11-05,2875.93994140625
2010-11-08,2867.9599609375
2010-11-09,2890.63989257812
2010-11-10,2845.92993164062
2010-11-11,2831.21997070312
2010-11-12,2822.42993164062
2010-11-15,2848.44995117188
2010-11-16,2781.77001953125
2010-11-17,2802.69995117188
2010-11-18,2855.22998046875
2010-11-19,2845.75
2010-11-22,2811.42993164062
2010-11-23,2739.3701171875
2010-11-24,2758.02001953125
2010-11-25,2765.05004882812
2010-11-26,2736.9599609375
2010-11-29,2669.9599609375
2010-11-30,2650.98999023438
2010-12-01,2721.8701171875
2010-12-02,2781.38989257812
2010-12-03,2782.38989257812
2010-12-06,2769.9599609375
2010-12-07,2802.73999023438
2010-12-08,2818.94995117188
2010-12-09,2840.7099609375
2010-12-10,2839.53002929688
2010-12-13,2855.3701171875
2010-12-14,2861.669921875
2010-12-15,2841.98999023438
2010-12-16,2845.78002929688
2010-12-17,2821.77001953125
2010-12-20,2839.21997070312
2010-12-21,2876.98999023438
2010-12-22,2869.6298828125
2010-12-23,2864.52001953125
2010-12-27,2826.51000976562
2010-12-28,2824.30004882812
2010-12-29,2841.22998046875
2010-12-30,2807.0400390625
2011-01-03,2839.42993164062
2011-01-04,2844.169921875
2011-01-05,2833.73999023438
2011-01-06,2836.22998046875
2011-01-07,2808.25
2011-01-10,2760.8798828125
2011-01-11,2796.60009765625
2011-01-12,2879.11010742188
2011-01-13,2915.6201171875
2011-01-14,2920.39990234375
2011-01-17,2910.6298828125
2011-01-18,2945.6201171875
2011-01-19,2923.76000976562
2011-01-20,2927.419921875
2011-01-21,2970.56005859375
2011-01-24,2979.06005859375
2011-01-25,2957.78002929688
2011-01-26,2967.78002929688
2011-01-27,2989.75
2011-01-28,2954.1298828125
2011-01-31,2953.6298828125
2011-02-01,3006.81005859375
2011-02-02,3012.69995117188
2011-02-03,2995.48999023438
2011-02-04,3003.18994140625
2011-02-07,3031.17993164062
2011-02-08,3042.5
2011-02-09,3031.6201171875
2011-02-10,3025.67993164062
2011-02-11,3024.3701171875
2011-02-14,3018.3798828125
2011-02-15,3030.4599609375
2011-02-16,3061.919921875
2011-02-17,3064.5400390625
2011-02-18,3068
2011-02-21,3012.34008789062
2011-02-22,2983.330078125
2011-02-23,2954.919921875
2011-02-24,2949.1298828125
2011-02-25,2985.02001953125
2011-02-28,3013.09008789062
2011-03-01,2983.27001953125
2011-03-02,2958.80004882812
2011-03-03,2969.23999023438
2011-03-04,2949.17993164062
2011-03-07,2931.419921875
2011-03-08,2945.419921875
2011-03-09,2935.11010742188
2011-03-10,2909.72998046875
2011-03-11,2883.84008789062
2011-03-14,2852.11010742188
2011-03-15,2784.19995117188
2011-03-16,2721.23999023438
2011-03-17,2786.15991210938
2011-03-18,2792.61010742188
2011-03-21,2860.81005859375
2011-03-22,2854.7900390625
2011-03-23,2866.22998046875
2011-03-24,2909.78002929688
2011-03-25,2911.330078125
2011-03-28,2914.76000976562
2011-03-29,2910.92993164062
2011-03-30,2936.43994140625
2011-03-31,2910.90991210938
2011-04-01,2962.919921875
2011-04-04,2955.84008789062
2011-04-05,2950.9599609375
2011-04-06,2971.47998046875
2011-04-07,2963.68994140625
2011-04-08,2984.65991210938
2011-04-11,2974.580078125
2011-04-12,2932.330078125
2011-04-13,2949.97998046875
2011-04-14,2917.71997070312
2011-04-15,2919.05004882812
2011-04-18,2847.9599609375
2011-04-19,2857.61010742188
2011-04-20,2921.42993164062
2011-04-21,2936.30004882812
2011-04-26,2955.36010742188
2011-04-27,2977.59008789062
2011-04-28,3005.330078125
2011-04-29,3011.25
2011-05-02,3008.88989257812
2011-05-03,3000.38989257812
2011-05-04,2952.02001953125
2011-05-05,2926.5400390625
2011-05-06,2952.89990234375
2011-05-09,2902.39990234375
2011-05-10,2939.02001953125
2011-05-11,2942.42993164062
2011-05-12,2917.05004882812
2011-05-13,2894.60009765625
2011-05-16,2881.31005859375
2011-05-17,2849.60009765625
2011-05-18,2867.30004882812
2011-05-19,2890.60009765625
2011-05-20,2853.97998046875
2011-05-23,2794.26000976562
2011-05-24,2801.27001953125
2011-05-25,2816.84008789062
2011-05-26,2799.82006835938
2011-05-27,2819.39990234375
2011-05-30,NA
2011-05-31,NA
2011-06-01,2827.65991210938
2011-06-03,2789.11010742188
2011-06-06,2765.330078125
2011-06-07,2774.5
2011-06-08,2752.06005859375
2011-06-09,2778.1201171875
2011-06-10,2732.5400390625
2011-06-14,2779.93994140625
2011-06-15,2731.5
2011-06-16,2730.6201171875
2011-06-17,2770.1201171875
2011-06-20,2748.01000976562
2011-06-21,2801.98999023438
2011-06-22,2795.07006835938
2011-06-23,2730.86010742188
2011-06-24,2715.8798828125
2011-06-27,2723.92993164062
2011-06-28,2750.48999023438
2011-06-29,2802.55004882812
2011-06-30,2848.53002929688
2011-07-01,2875.669921875
2011-07-04,2870.18994140625
2011-07-05,2850.51000976562
2011-07-06,2832.6298828125
2011-07-07,2844.51000976562
2011-07-08,2790.09008789062
2011-07-11,2709.13989257812
2011-07-12,2693.53002929688
2011-07-13,2715.05004882812
2011-07-14,2631.97998046875
2011-07-15,2675.3798828125
2011-07-18,2622.36010742188
2011-07-19,2631.97998046875
2011-07-20,2705.75
2011-07-21,2631.97998046875
2011-07-22,2772.60009765625
2011-07-25,2742.69995117188
2011-07-26,2739.64990234375
2011-07-27,2693.7099609375
2011-07-28,2692.76000976562
2011-07-29,2670.3701171875
2011-08-02,2544.88989257812
2011-08-03,2497.830078125
2011-08-04,2412.2900390625
2011-08-05,2375.14990234375
2011-08-08,2286.90991210938
2011-08-09,2294.23999023438
2011-08-10,2153.77001953125
2011-08-11,2215.44995117188
2011-08-12,2307.330078125
2011-08-15,2324.47998046875
2011-08-16,2323.669921875
2011-08-17,2331.1201171875
2011-08-18,2206.61010742188
2011-08-19,2159.07006835938
2011-08-22,2183.38989257812
2011-08-23,2199.97998046875
2011-08-24,2238.69995117188
2011-08-25,2216.69995117188
2011-08-26,2190.43994140625
2011-08-29,2239.30004882812
2011-08-30,2239.13989257812
2011-08-31,2302.080078125
2011-09-01,2305.75
2011-09-02,2220.71997070312
2011-09-05,2107.27001953125
2011-09-06,2080.10009765625
2011-09-07,2151.15991210938
2011-09-08,2163.39990234375
2011-09-09,2073.669921875
2011-09-12,1995.01000976562
2011-09-13,2036.64001464844
2011-09-14,2083.3798828125
2011-09-15,2155.6201171875
2011-09-16,2159.28002929688
2011-09-19,2096.10009765625
2011-09-20,2140.40991210938
2011-09-21,2098.48999023438
2011-09-22,1995.75
2011-09-23,2026.03002929688
2011-09-26,2083.35009765625
2011-09-27,2194.03002929688
2011-09-28,2176.63989257812
2011-09-29,2212.43994140625
